date,forecast_sales,forecast_lower,forecast_upper,actual_sales,level,group_name
2014-12-31,2708.4541147083805,2708.4540448618727,2708.45418130076,2708.4769965035134,subcategory,Appliances
2015-01-31,109.55670674824944,109.55663542392755,109.55677564859688,109.59996277868665,subcategory,Appliances
2015-02-28,715.7855496456348,715.7854797237624,715.785612817087,715.7501932213436,subcategory,Appliances
2015-03-31,828.8062710144353,828.8062042680236,828.8063370150738,828.7611962422149,subcategory,Appliances
2015-04-30,3125.51462518705,3125.5145556572015,3125.514694949854,3125.49819518811,subcategory,Appliances
2015-05-31,1650.6707938604586,1650.670724987519,1650.6708609610791,1650.675148362719,subcategory,Appliances
2015-06-30,963.2420563767533,963.2419827636227,963.2421222813493,963.3144326926796,subcategory,Appliances
2015-07-31,-54.50672894167019,-54.50679402419429,-54.50665940881515,-54.50831761541235,subcategory,Appliances
2015-08-31,1989.1843942727014,1989.184325121632,1989.1844655257057,1989.1725086819013,subcategory,Appliances
2015-09-30,2696.012213599969,2696.0121468632606,2696.0122830120276,2695.9667814781715,subcategory,Appliances
2015-10-31,2106.038080337379,2106.038014240569,2106.038150483471,2106.0057382227515,subcategory,Appliances
2015-11-30,6237.12837125099,6237.1283025330085,6237.128441940114,6237.170446369162,subcategory,Appliances
2015-12-31,2806.643203562253,2806.6431355808736,2806.6432642418413,2806.665652276104,subcategory,Appliances
2016-01-31,219.05092246862932,219.05085254942068,219.0509916524767,219.09374407607535,subcategory,Appliances
2016-02-29,1769.7033842432152,1769.703320279691,1769.7034515654318,1769.667160938474,subcategory,Appliances
2016-03-31,2568.299242150296,2568.2991784175892,2568.299310201038,2568.253881623164,subcategory,Appliances
2016-04-30,-97.13601674059942,-97.13608702487522,-97.13595008649783,-97.153230414247,subcategory,Appliances
2016-05-31,2090.741225678077,2090.7411573536474,2090.7412904379835,2090.744674822926,subcategory,Appliances
2016-06-30,2763.9440423857345,2763.943975897346,2763.944113926223,2764.017062226035,subcategory,Appliances
2016-07-31,1966.1005748055368,1966.1005057696827,1966.1006449405288,1966.099788690196,subcategory,Appliances
2016-08-31,4560.676453906779,4560.676392755771,4560.676522140087,4560.664007400495,subcategory,Appliances
2016-09-30,2425.398928102937,2425.3988566066455,2425.3989989944284,2425.353006014456,subcategory,Appliances
2016-10-31,2490.9272452290697,2490.92717348126,2490.927313863483,2490.89381903177,subcategory,Appliances
2016-11-30,3238.9281866511187,3238.9281191642467,3238.928255916367,3238.970036974568,subcategory,Appliances
2016-12-31,5392.940803810662,5392.94073788141,5392.940875936247,5392.963443919681,subcategory,Appliances
2017-01-31,2861.9910708043735,2861.9910083954046,2861.9911411101343,2862.0340029640265,subcategory,Appliances
2017-02-28,2397.351211025925,2397.3511448050513,2397.351272067333,2397.3148423607,subcategory,Appliances
2017-03-31,2955.7776596822932,2955.777591706632,2955.7777283150126,2955.732056766267,subcategory,Appliances
2017-04-30,1965.0805240872862,1965.0804506408615,1965.0805904454232,1965.063241020131,subcategory,Appliances
2017-05-31,2961.8289344490627,2961.828868992342,2961.8290024086073,2961.832220868605,subcategory,Appliances
2017-06-30,3172.210538122318,3172.210471568986,3172.2106063650735,3172.2832169367443,subcategory,Appliances
2017-07-31,2288.5406437500624,2288.540574071593,2288.540711020232,2288.538974322428,subcategory,Appliances
2017-08-31,4682.212227607621,4682.212159932247,4682.212299187261,4682.199843415652,subcategory,Appliances
2017-09-30,3488.9420341851596,3488.941964783051,3488.9421038836067,3488.8956892705264,subcategory,Appliances
2017-10-31,3340.5439570288754,3340.543885885397,3340.5440225068464,3340.510643028616,subcategory,Appliances
2017-11-30,5248.124524310508,5248.124453913449,5248.124595677056,5248.1660759094575,subcategory,Appliances
2017-12-31,5555.041734863185,5555.0416712535625,5555.041804768328,5555.0639672984125,subcategory,Appliances
2018-01-31,2975.185082593452,2975.1850125729675,2975.185150606419,2975.227642887678,subcategory,Appliances
2018-02-28,3038.1275337581724,3038.1274713582275,3038.1276042578215,3038.091090091671,subcategory,Appliances
2018-03-31,3368.1309757821737,3368.1309050090117,3368.131043771751,3368.08516289223,subcategory,Appliances
2018-04-30,4032.0252645332507,4032.02519816429,4032.02533205517,4032.007833445085,subcategory,Appliances
2018-05-31,3807.493462480885,3807.4933974911633,3807.493530544324,3807.4967317526666,subcategory,Appliances
2018-06-30,3564.0001839806023,3564.000110776324,3564.000251148308,3564.072201377455,subcategory,Appliances
2018-07-31,2606.942303866025,2606.9422335754703,2606.942372040642,2606.9401425904457,subcategory,Appliances
2018-08-31,4816.992981188155,4816.992911472838,4816.99304805516,4816.980310914151,subcategory,Appliances
2018-09-30,4571.472497779726,4571.472431087923,4571.472567802105,4571.42606356989,subcategory,Appliances
2018-10-31,4204.68262321372,4204.682554526667,4204.682692896334,4204.6492586216045,subcategory,Appliances
2018-11-30,7240.212310184257,7240.21224445178,7240.212377734529,7240.25359802427,subcategory,Appliances
2018-12-31,5684.985863924881,5684.985794918709,5684.985926701905,5685.007655555086,subcategory,Appliances
2019-01-31,3086.1030304414307,3086.1027327862053,3086.1032999639074,,subcategory,Appliances
2019-02-28,3692.345037387197,3692.344033021135,3692.346101766485,,subcategory,Appliances
2019-03-31,3805.3800684059543,3805.3780240932642,3805.3824643283774,,subcategory,Appliances
2019-04-30,6102.1022706102995,6102.09886246414,6102.106216884384,,subcategory,Appliances
2019-05-31,4627.272665291183,4627.267619086172,4627.278627475945,,subcategory,Appliances
2019-06-30,3939.857694904889,3939.850959438785,3939.865630857894,,subcategory,Appliances
2019-07-31,2922.1237178171673,2922.1149915447677,2922.134156557108,,subcategory,Appliances
2019-08-31,4965.829649252476,4965.8188958262745,4965.8424073063225,,subcategory,Appliances
2019-09-30,5672.671071845952,5672.6578613622905,5672.686128926876,,subcategory,Appliances
2019-10-31,5082.710995284485,5082.695180840674,5082.72830890223,,subcategory,Appliances
2019-11-30,9213.81528284551,9213.796763237338,9213.834628054583,,subcategory,Appliances
2019-12-31,5783.344578380425,5783.322940257592,5783.36669041612,,subcategory,Appliances
2014-01-31,180.52397425125903,180.52397379244232,180.523974741093,180.51906626744665,subcategory,Art
2014-02-28,173.27457403514663,173.27457359087595,173.2745744892176,173.2770029846225,subcategory,Art
2014-03-31,208.73461889986808,208.734618480104,208.7346193676806,208.73539965111925,subcategory,Art
2014-04-30,476.37516383097096,476.3751633637001,476.3751642818215,476.3712140632312,subcategory,Art
2014-05-31,474.9185897316335,474.9185892934381,474.9185901837323,474.9210005201903,subcategory,Art
2014-06-30,500.92772988068526,500.9277293743643,500.9277303653684,500.9276215003888,subcategory,Art
2014-07-31,329.2551087260037,329.25510829352703,329.25510918481456,329.25171146856087,subcategory,Art
2014-08-31,307.9872819423873,307.9872814923501,307.98728236942674,307.9888612849033,subcategory,Art
2014-09-30,848.8279019979134,848.8279015334882,848.8279024359841,848.828806967263,subcategory,Art
2014-10-31,339.9000187180773,339.9000182698266,339.9000191714158,339.8977388859912,subcategory,Art
2014-11-30,849.9540504392066,849.9540499936359,849.9540508750964,849.9579910757985,subcategory,Art
2014-12-31,903.7731584467313,903.7731579836432,903.7731588813848,903.7715469873048,subcategory,Art
2015-01-31,133.39051809052842,133.39051761651905,133.3905185462235,133.3855397308527,subcategory,Art
2015-02-28,255.4363923328512,255.43639184725774,255.43639277179489,255.43869118746937,subcategory,Art
2015-03-31,267.9707206615742,267.9707202088598,267.97072113352186,267.9715927175199,subcategory,Art
2015-04-30,520.2991148618281,520.2991144077315,520.299115314444,520.2950672450747,subcategory,Art
2015-05-31,604.0757676943765,604.0757672045848,604.0757681174091,604.0780714539551,subcategory,Art
2015-06-30,679.2740199354092,679.274019478806,679.2740203906698,679.2739416992395,subcategory,Art
2015-07-31,242.76918434198257,242.76918389065978,242.7691848093864,242.76571975598227,subcategory,Art
2015-08-31,375.16997919020565,375.1699787406555,375.1699796199691,375.1714210246879,subcategory,Art
2015-09-30,1006.3405498483392,1006.3405493938826,1006.3405502931411,1006.3415869689554,subcategory,Art
2015-10-31,347.4483307487384,347.4483303045446,347.4483312230547,347.44591915992766,subcategory,Art
2015-11-30,869.7598349650361,869.7598344896965,869.7598354274788,869.7636649361452,subcategory,Art
2015-12-31,1182.6270037540748,1182.6270032985183,1182.6270041709163,1182.6254440241587,subcategory,Art
2016-01-31,83.62083314345756,83.6208326721945,83.62083359466469,83.61578558668737,subcategory,Art
2016-02-29,303.64487481698075,303.6448743659202,303.6448752684781,303.6473835393184,subcategory,Art
2016-03-31,383.13762528480004,383.1376248223292,383.13762572044766,383.1380426343604,subcategory,Art
2016-04-30,684.7712634706384,684.7712630573164,684.7712639364578,684.767329838285,subcategory,Art
2016-05-31,512.986870832687,512.9868704028532,512.9868712896671,512.9893139598744,subcategory,Art
2016-06-30,427.3792167684519,427.3792163229595,427.3792172243812,427.3788695057549,subcategory,Art
2016-07-31,789.3004069677609,789.3004065351438,789.3004074140067,789.296966355227,subcategory,Art
2016-08-31,473.418648977877,473.41864854686054,473.41864942781683,473.42032572662055,subcategory,Art
2016-09-30,824.4011541341474,824.401153698489,824.4011545932254,824.4016148176743,subcategory,Art
2016-10-31,614.2649490440998,614.264948586759,614.2649495198414,614.2627473973226,subcategory,Art
2016-11-30,1110.853007013794,1110.8530065608302,1110.8530074604982,1110.8569903735615,subcategory,Art
2016-12-31,635.1778860403841,635.1778856052757,635.1778864906004,635.1759932375111,subcategory,Art
2017-01-31,516.9966749575506,516.9966745301965,516.9966754095996,516.9916585341881,subcategory,Art
2017-02-28,384.06103771757176,384.0610372736829,384.06103818277904,384.0634176152123,subcategory,Art
2017-03-31,441.8400407292828,441.84004026992216,441.8400411700492,441.84054983675946,subcategory,Art
2017-04-30,725.9128177969334,725.9128173479678,725.9128182503388,725.9087862573924,subcategory,Art
2017-05-31,639.2348194275897,639.2348190004551,639.2348198665773,639.2371570676821,subcategory,Art
2017-06-30,611.6383128133779,611.638312398793,611.6383132756566,611.6379950245808,subcategory,Art
2017-07-31,706.1916737200144,706.1916732328046,706.191674166876,706.188164620834,subcategory,Art
2017-08-31,535.4555013083673,535.4555008714698,535.4555017488642,535.45703966517,subcategory,Art
2017-09-30,982.8645317622036,982.8645313202495,982.8645322054399,982.8651239998064,subcategory,Art
2017-10-31,623.5678598676446,623.5678593937862,623.5678603487269,623.5655311702398,subcategory,Art
2017-11-30,1125.0331101221482,1125.0331096751124,1125.033110542003,1125.0369814272667,subcategory,Art
2017-12-31,915.9356696302921,915.9356691579052,915.9356700911595,915.933828151562,subcategory,Art
2018-01-31,472.58604629971205,472.5860458680061,472.5860467813644,472.5809585138056,subcategory,Art
2018-02-28,465.3366632029901,465.3366627478802,465.3366636629286,465.3389124660556,subcategory,Art
2018-03-31,500.79672702167164,500.7967266071369,500.79672747851873,500.7973282146133,subcategory,Art
2018-04-30,768.4372904398075,768.4372899668502,768.4372908865568,768.4331610929639,subcategory,Art
2018-05-31,766.9807354437971,766.9807349791907,766.9807358992028,766.9829666319124,subcategory,Art
2018-06-30,792.9898940681735,792.9898936261826,792.9898945260902,792.9896060806673,subcategory,Art
2018-07-31,621.3172920062126,621.3172915520709,621.3172924343331,621.3137151345647,subcategory,Art
2018-08-31,600.0494843290296,600.0494838779975,600.0494847780068,600.0508840310881,subcategory,Art
2018-09-30,1140.8901228756313,1140.8901224317428,1140.8901233190436,1140.890848178526,subcategory,Art
2018-10-31,631.9622583936759,631.9622579637083,631.9622588621909,631.9597991790363,subcategory,Art
2018-11-30,1142.0163087197066,1142.0163082854217,1142.0163091700076,1142.020069829906,subcategory,Art
2018-12-31,1195.8354359539858,1195.8354355059946,1195.8354363837257,1195.8336448185523,subcategory,Art
2019-01-31,425.45281637883664,425.45281534014197,425.45281734771044,,subcategory,Art
2019-02-28,547.4987093940678,547.4987062861017,547.498712616422,,subcategory,Art
2019-03-31,560.0330566518336,560.0330501455791,560.033063273641,,subcategory,Art
2019-04-30,812.3614691690287,812.361458226905,812.3614794629469,,subcategory,Art
2019-05-31,896.138140619323,896.1381251391513,896.1381564113718,,subcategory,Art
2019-06-30,971.3364108773178,971.3363907316301,971.3364317187255,,subcategory,Art
2019-07-31,534.831593955067,534.8315685036803,534.8316206191352,,subcategory,Art
2019-08-31,667.2324074747281,667.2323746795554,667.2324405469735,,subcategory,Art
2019-09-30,1298.4029983889568,1298.4029588629476,1298.4030389360164,,subcategory,Art
2019-10-31,639.5108002220535,639.5107522333863,639.5108476469516,,subcategory,Art
2019-11-30,1161.8223205849906,1161.8222635910543,1161.8223753716766,,subcategory,Art
2019-12-31,1474.689506058212,1474.6894410920038,1474.6895685458867,,subcategory,Art
2014-01-31,2313.0161203696453,2313.0161203450584,2313.0161203946263,2313.0742104679616,subcategory,Binders
2014-02-28,290.6802896415802,290.6802896154941,290.68028966930825,290.6581989033368,subcategory,Binders
2014-03-31,2940.914655264655,2940.914655239378,2940.914655288988,2940.9086879453507,subcategory,Binders
2014-04-30,1608.7556299313428,1608.7556299065393,1608.7556299558655,1608.7444350373505,subcategory,Binders
2014-05-31,373.57086479098984,373.5708647666572,373.5708648157129,373.6153251593855,subcategory,Binders
2014-06-30,2428.1369651218824,2428.136965098861,2428.1369651461714,2428.107706618001,subcategory,Binders
2014-07-31,715.9862554803037,715.98625545796,715.9862555048471,715.9725527098251,subcategory,Binders
2014-08-31,3969.4752205352934,3969.4752205096365,3969.4752205603245,3969.486289784895,subcategory,Binders
2014-09-30,7909.087731201438,7909.087731176471,7909.087731226115,7909.060450375284,subcategory,Binders
2014-10-31,3000.7505075334466,3000.7505075090826,3000.7505075577737,3000.784785326564,subcategory,Binders
2014-11-30,4896.73998839442,4896.739988370297,4896.739988419045,4896.680138229205,subcategory,Binders
2014-12-31,5900.02144474383,5900.02144471912,5900.021444768408,5900.013154620405,subcategory,Binders
2015-01-31,2045.3333379824842,2045.3333379568453,2045.3333380079198,2045.3886827022911,subcategory,Binders
2015-02-28,2260.878053188901,2260.8780531640923,2260.87805321532,2260.856080016357,subcategory,Binders
2015-03-31,5274.86721353881,5274.867213514338,5274.86721356463,5274.862290091025,subcategory,Binders
2015-04-30,1529.7501528104185,1529.7501527841528,1529.7501528336054,1529.7375555065414,subcategory,Binders
2015-05-31,37.69502068153588,37.69502065662632,37.69502070430271,37.73732505998851,subcategory,Binders
2015-06-30,4156.47284687388,4156.472846847999,4156.472846897283,4156.442731419663,subcategory,Binders
2015-07-31,1355.1368788973198,1355.1368788723757,1355.1368789221722,1355.1276213485337,subcategory,Binders
2015-08-31,5179.507878487755,5179.507878463025,5179.507878512791,5179.51441484307,subcategory,Binders
2015-09-30,8525.90012116453,8525.900121141372,8525.900121187946,8525.870736607147,subcategory,Binders
2015-10-31,3485.5384423425567,3485.5384423200367,3485.538442368099,3485.575516185176,subcategory,Binders
2015-11-30,7677.232222118191,7677.2322220941205,7677.232222143389,7677.170045201101,subcategory,Binders
2015-12-31,5085.490453810027,5085.4904537858365,5085.490453835461,5085.483244701998,subcategory,Binders
2016-01-31,1808.7756397293142,1808.7756397040057,1808.7756397548821,1808.8281953457165,subcategory,Binders
2016-02-29,-85.43103948003773,-85.43103950498751,-85.43103945423643,-85.45565625321024,subcategory,Binders
2016-03-31,1661.0865608575316,1661.0865608322824,1661.0865608818142,1661.075991274272,subcategory,Binders
2016-04-30,5118.144874449123,5118.14487442429,5118.14487447407,5118.133916427596,subcategory,Binders
2016-05-31,4555.2410517781445,4555.241051752242,4555.241051802563,4555.287313218028,subcategory,Binders
2016-06-30,2486.8704016755983,2486.870401649917,2486.8704016996726,2486.840658472948,subcategory,Binders
2016-07-31,2905.0110619259704,2905.011061901447,2905.011061952002,2904.9858707497638,subcategory,Binders
2016-08-31,5014.192389102231,5014.192389076494,5014.192389127312,5014.209776046688,subcategory,Binders
2016-09-30,10124.334048787605,10124.33404876502,10124.334048811183,10124.30877981612,subcategory,Binders
2016-10-31,5559.265781504514,5559.265781479137,5559.265781528436,5559.291967447507,subcategory,Binders
2016-11-30,2732.403899273687,2732.403899248703,2732.403899297491,2732.346256039661,subcategory,Binders
2016-12-31,10881.092730210814,10881.092730186223,10881.092730235863,10881.07976736914,subcategory,Binders
2017-01-31,6076.307059074671,6076.307059048716,6076.307059099054,6076.365377332098,subcategory,Binders
2017-02-28,1818.8415253139888,1818.8415252874554,1818.8415253382495,1818.8169056150648,subcategory,Binders
2017-03-31,4046.4671020768174,4046.467102052312,4046.467102101489,4046.457604402014,subcategory,Binders
2017-04-30,5115.996829444049,5115.996829419563,5115.996829469639,5115.98453358814,subcategory,Binders
2017-05-31,4190.691199950458,4190.691199924029,4190.691199974863,4190.735332337608,subcategory,Binders
2017-06-30,4182.186986922188,4182.186986897504,4182.186986947738,4182.1562048416645,subcategory,Binders
2017-07-31,3543.3683692075438,3543.3683691817496,3543.368369231957,3543.347705930869,subcategory,Binders
2017-08-31,6225.029071911818,6225.029071884878,6225.029071936814,6225.042111554093,subcategory,Binders
2017-09-30,10752.756992316543,10752.756992291537,10752.756992341663,10752.72943631344,subcategory,Binders
2017-10-31,6002.783672122803,6002.783672099112,6002.7836721469575,6002.812672030034,subcategory,Binders
2017-11-30,5558.685683985043,5558.685683962622,5558.6856840092,5558.6256977115645,subcategory,Binders
2017-12-31,10143.2502369492,10143.250236923317,10143.250236974342,10143.238380737135,subcategory,Binders
2018-01-31,5779.18009848266,5779.180098458854,5779.180098507111,5779.235717110334,subcategory,Binders
2018-02-28,3756.845449467606,3756.845449445725,3756.845449490973,3756.8208872545074,subcategory,Binders
2018-03-31,6407.0811234229495,6407.0811233979375,6407.081123447723,6407.072684635156,subcategory,Binders
2018-04-30,5074.923364256006,5074.923364228746,5074.9233642812105,5074.909697900818,subcategory,Binders
2018-05-31,3839.7399074489767,3839.739907423257,3839.7399074729706,3839.781896394448,subcategory,Binders
2018-06-30,5894.307273927301,5894.307273902106,5894.307273953701,5894.275543966294,subcategory,Binders
2018-07-31,4182.157872646852,4182.1578726232865,4182.157872671708,4182.141698383932,subcategory,Binders
2018-08-31,7435.648145930944,7435.648145905449,7435.648145953779,7435.65674373295,subcategory,Binders
2018-09-30,11375.261922624859,11375.261922600917,11375.261922648953,11375.23217032582,subcategory,Binders
2018-10-31,6466.926007161025,6466.926007135837,6466.926007185916,6466.957813483539,subcategory,Binders
2018-11-30,8362.91675396079,8362.916753934973,8362.91675398473,8362.854432344697,subcategory,Binders
2018-12-31,9366.199518435016,9366.199518410127,9366.19951846171,9366.188756848913,subcategory,Binders
2019-01-31,5511.512719883481,5511.512704122547,5511.512739358081,,subcategory,Binders
2019-02-28,5727.058616702582,5727.058544958184,5727.058682696434,,subcategory,Binders
2019-03-31,8741.049085194607,8741.048940643515,8741.049230858009,,subcategory,Binders
2019-04-30,4995.933290455063,4995.933049547874,4995.9335204769295,,subcategory,Binders
2019-05-31,3503.879466148596,3503.8791207388645,3503.8797988886,,subcategory,Binders
2019-06-30,7622.65855795493,7622.658093509502,7622.659005368022,,subcategory,Binders
2019-07-31,4821.323897375553,4821.323263929151,4821.324472613231,,subcategory,Binders
2019-08-31,8645.69620436363,8645.6954303496,8645.696930654565,,subcategory,Binders
2019-09-30,11992.089712103372,11992.088760446191,11992.09058376164,,subcategory,Binders
2019-10-31,6951.729340508195,6951.728207361758,6951.730351822425,,subcategory,Binders
2019-11-30,11143.423120302352,11143.421837703823,11143.424273197548,,subcategory,Binders
2019-12-31,8551.681352043292,8551.679915991217,8551.682667538262,,subcategory,Binders
2014-01-31,221.2041486391164,221.20414245232942,221.2041548355524,221.2096641970924,subcategory,Envelopes
2014-02-28,199.6918956248929,199.69188923512064,199.69190161955237,199.6873959168071,subcategory,Envelopes
2014-03-31,361.5831939800903,361.5831880048367,361.5832008081628,361.5914029601906,subcategory,Envelopes
2014-04-30,264.937274841462,264.9372683884051,264.937280896078,264.9287741528491,subcategory,Envelopes
2014-05-31,323.625946337436,323.62594005398194,323.6259527740153,323.6286994316617,subcategory,Envelopes
2014-06-30,156.84151551501657,156.84150922882276,156.84152163910684,156.84224042498278,subcategory,Envelopes
2014-07-31,318.2911242111552,318.29111804868205,318.29113041785143,318.2894870968211,subcategory,Envelopes
2014-08-31,135.48407557794877,135.48406878375195,135.4840818105738,135.49156846182214,subcategory,Envelopes
2014-09-30,544.2833387431625,544.2833325403476,544.2833454717868,544.2753665912559,subcategory,Envelopes
2014-10-31,399.0850070421855,399.08500060575005,399.08501321825764,399.0892035268882,subcategory,Envelopes
2014-11-30,721.9655200959628,721.9655133422589,721.9655265971799,721.9615395944479,subcategory,Envelopes
2014-12-31,668.300602545434,668.3005963741484,668.300608606549,668.3017995280869,subcategory,Envelopes
2015-01-31,171.56209921430903,171.5620931196466,171.5621053000718,171.56763430670458,subcategory,Envelopes
2015-02-28,228.5560580253608,228.55605211082698,228.55606440252066,228.5515194907337,subcategory,Envelopes
2015-03-31,223.37252265734662,223.37251660135655,223.3725290552738,223.38056347072077,subcategory,Envelopes
2015-04-30,294.31429727357704,294.31429085484615,294.31430362200973,294.30579128010413,subcategory,Envelopes
2015-05-31,389.94940178345644,389.9493953329779,389.94940797958407,389.9522827460424,subcategory,Envelopes
2015-06-30,176.7322281137961,176.7322219858939,176.732234250924,176.73303125004497,subcategory,Envelopes
2015-07-31,316.0571549641925,316.0571486974522,316.0571611756025,316.0555849989032,subcategory,Envelopes
2015-08-31,21.164938361389318,21.16493189005802,21.16494491721888,21.17229199790654,subcategory,Envelopes
2015-09-30,515.6764737971841,515.6764675517792,515.6764800576008,515.6683941940935,subcategory,Envelopes
2015-10-31,463.70593895255143,463.7059331631468,463.7059455331281,463.710086210034,subcategory,Envelopes
2015-11-30,678.8258381285071,678.8258318993193,678.8258443515078,678.8219764577366,subcategory,Envelopes
2015-12-31,741.1009667334303,741.1009603647183,741.1009727098277,741.1022766231749,subcategory,Envelopes
2016-01-31,120.89754887990395,120.8975429249184,120.89755513391883,120.90309505329168,subcategory,Envelopes
2016-02-29,104.45829253825906,104.4582862113532,104.45829937158487,104.45384339415943,subcategory,Envelopes
2016-03-31,605.1366033074693,605.1365969084227,605.1366098339632,605.1451201984191,subcategory,Envelopes
2016-04-30,181.34737812085604,181.34737129291383,181.34738409346508,181.3388996515585,subcategory,Envelopes
2016-05-31,158.52325864030507,158.52325219310436,158.52326495142506,158.5257324723539,subcategory,Envelopes
2016-06-30,78.59456267136085,78.5945567889462,78.59456906323534,78.59511006820563,subcategory,Envelopes
2016-07-31,281.3087832484245,281.308777227487,281.3087897167217,281.3069780107976,subcategory,Envelopes
2016-08-31,328.79243538504767,328.7924291651229,328.7924415687217,328.8001635864352,subcategory,Envelopes
2016-09-30,574.764865980677,574.764859835184,574.7648725484019,574.7571103844555,subcategory,Envelopes
2016-10-31,238.61247527824304,238.61246837171848,238.61248140303056,238.61670514684533,subcategory,Envelopes
2016-11-30,774.7192780082747,774.719271251895,774.7192841075671,774.7151430193865,subcategory,Envelopes
2016-12-31,487.2914604439962,487.2914543993257,487.2914668549311,487.292362681379,subcategory,Envelopes
2017-01-31,235.93565993007766,235.93565413080978,235.93566567155423,235.9411332082783,subcategory,Envelopes
2017-02-28,135.74715149268522,135.74714552956007,135.74715762163086,135.74266881955293,subcategory,Envelopes
2017-03-31,466.30306345316524,466.30305696969566,466.303069723852,466.3114170405445,subcategory,Envelopes
2017-04-30,204.6906145030682,204.69060826268247,204.69062082094993,204.6821078434305,subcategory,Envelopes
2017-05-31,223.866944888945,223.86693890818094,223.8669515641965,223.8695502613708,subcategory,Envelopes
2017-06-30,101.52808856963341,101.52808223253187,101.52809483452053,101.52871238014016,subcategory,Envelopes
2017-07-31,284.13087432145704,284.13086787971025,284.130880534673,284.12914575011524,subcategory,Envelopes
2017-08-31,215.4885233689426,215.4885173274866,215.4885296229423,215.4961307057463,subcategory,Envelopes
2017-09-30,541.4101994599686,541.4101930656877,541.4102053796786,541.4023141614049,subcategory,Envelopes
2017-10-31,301.4489521136834,301.44894561786714,301.44895801941715,301.45315328481735,subcategory,Envelopes
2017-11-30,731.3459495139113,731.3459430683766,731.3459557869971,731.3418888529277,subcategory,Envelopes
2017-12-31,561.0900173456467,561.0900113998133,561.0900234019084,561.0910572269898,subcategory,Envelopes
2018-01-31,187.33233620230737,187.33232975746438,187.33234253752113,187.3378280949813,subcategory,Envelopes
2018-02-28,165.81992385678953,165.8199176051184,165.81993024248376,165.81540199898956,subcategory,Envelopes
2018-03-31,327.71104580999145,327.7110393576758,327.71105197310567,327.7192342310361,subcategory,Envelopes
2018-04-30,231.06495748928307,231.0649509229786,231.0649632615256,231.05643624939492,subcategory,Envelopes
2018-05-31,289.7534541641905,289.7534479943043,289.7534604375711,289.7561866645567,subcategory,Envelopes
2018-06-30,122.96885487297922,122.9688484303622,122.96886107217887,122.9695583304978,subcategory,Envelopes
2018-07-31,284.4182894839894,284.41828311124493,284.4182961519897,284.4166300299996,subcategory,Envelopes
2018-08-31,101.61106441336457,101.61105820623,101.61107114897332,101.6185365497131,subcategory,Envelopes
2018-09-30,510.4101568345751,510.4101506778581,510.41016326400575,510.40216546460766,subcategory,Envelopes
2018-10-31,365.211652232482,365.2116460069101,365.2116580873455,365.2158275437876,subcategory,Envelopes
2018-11-30,688.091995615283,688.0919895854316,688.0920016742645,688.0879943812162,subcategory,Envelopes
2018-12-31,634.4269027375688,634.4268963548319,634.4269092816771,634.4280794878309,subcategory,Envelopes
2019-01-31,137.68821839111288,137.68821017058346,137.68822774406786,,subcategory,Envelopes
2019-02-28,194.68201370546615,194.6819916272085,194.6820355954822,,subcategory,Envelopes
2019-03-31,189.4983078308121,189.4982643887519,189.49835457836852,,subcategory,Envelopes
2019-04-30,260.4399174373084,260.4398422875761,260.4399925738271,,subcategory,Envelopes
2019-05-31,356.0748503809193,356.07474064022745,356.07496143645216,,subcategory,Envelopes
2019-06-30,142.85751067901847,142.85736272341205,142.85765669881064,,subcategory,Envelopes
2019-07-31,282.1822564080185,282.1820693369286,282.18244466749263,,subcategory,Envelopes
2019-08-31,-12.710141315762826,-12.710367201079915,-12.709901020790689,,subcategory,Envelopes
2019-09-30,481.80121799423534,481.8009454532944,481.8014982318787,,subcategory,Envelopes
2019-10-31,429.8305011532308,429.83017590417506,429.83083500684177,,subcategory,Envelopes
2019-11-30,644.9503106663817,644.9499365142095,644.9506936044531,,subcategory,Envelopes
2019-12-31,707.2253466189246,707.2249111431277,707.2257911342408,,subcategory,Envelopes
2014-01-31,9.460629280599086,9.460629279615468,9.460629281575036,9.461238210654995,subcategory,Fasteners
2014-02-28,19.006136169072157,19.00613616806984,19.006136170095367,19.005997011210013,subcategory,Fasteners
2014-03-31,36.03032807840981,36.03032807740748,36.030328079414794,36.03010153994552,subcategory,Fasteners
2014-04-30,45.16804046159505,45.16804046061861,45.16804046260389,45.168266160699616,subcategory,Fasteners
2014-05-31,14.613346060427986,14.613346059461717,14.613346061408928,14.61354933730636,subcategory,Fasteners
2014-06-30,15.811449883726887,15.811449882710734,15.811449884682306,15.811278174027764,subcategory,Fasteners
2014-07-31,32.08759941977891,32.08759941882661,32.08759942077625,32.087775079721794,subcategory,Fasteners
2014-08-31,51.070535549810174,51.07053554884132,51.07053555080966,51.07019250101078,subcategory,Fasteners
2014-09-30,93.29697633087987,93.29697632987653,93.2969763318633,93.29703639025897,subcategory,Fasteners
2014-10-31,55.91430007993038,55.914300079005834,55.914300080926125,55.91477114092624,subcategory,Fasteners
2014-11-30,128.07529763405034,128.07529763310055,128.07529763499534,128.07520615732173,subcategory,Fasteners
2014-12-31,103.17296790551015,103.17296790459856,103.1729679065179,103.17292952000663,subcategory,Fasteners
2015-01-31,17.70774981366519,17.707749812726657,17.70774981461592,17.708364596075462,subcategory,Fasteners
2015-02-28,11.841773932514187,11.841773931592025,11.841773933556063,11.841636091898849,subcategory,Fasteners
